const,s_h,i_h,r_h,s_h*i_h,s_h^2,i_h^2,si_sat,T,P,H,V,T^2,P^2,H^2,V^2,T*P,T*H,T*V,P*H,P*V,H*V,T*P*H,T*P*V,T*H*V,P*H*V,T_lag1,P_lag1,P_lag2,P_lag3,T*P_lag2,T*P_lag3,sin,cos,si*T,si*P,si*H,si*V,si*T^2,si*P^2,si*H^2,si*V^2,si*T*P,si*T*H,si*T*V,si*P*H,si*P*V,si*H*V,si*T*P*H,si*T*P*V,si*T*H*V,si*P*H*V,si*T_lag1,si*P_lag1,si*P_lag2,si*P_lag3,si*T*P_lag2,si*T*P_lag3,si*sin,si*cos,i_h*T,i_h*P_lag2,i_h*H
1.0,0.8999634398484835,3.0800865800865765e-05,0.1000057592857141,2.7719653136458668e-05,0.8099341930639149,9.486933340829423e-10,2.771111787223092e-05,27.52142857145001,35.129999999999995,80.5842857143,0.2642500857872771,757.4290306134249,1234.1168999999998,6493.8271040839345,0.0698281078385833,966.8277857150387,2217.7946632674266,7.272539860994084,2830.9259571433586,9.283105513707044,21.29440441311022,77911.12652058469,255.48432531672213,586.0524300269828,748.072427032562,27.300000000150007,24.54,35.685,42.985,982.1021785721937,1183.0086071437786,0.9350162426854148,0.3546048870425355,0.0007628844538204175,0.0009737914146837928,0.002233768448249677,7.324920719302768e-06,0.02099567000408827,0.034209292397841644,0.18000663485334054,1.9356109284607596e-06,0.02680013086271126,0.06147649879366222,0.00020159228236782533,0.07847228558701115,0.0002573244648691062,0.0005902735040788901,2.159669402621353,0.007081936879581703,0.01624517008012668,0.020736308198291406,0.0007567465306294798,0.0006802402879686957,0.0009891758221745276,0.0011915292900706758,0.0272235317345816,0.03279258824747064,2.591832592419456e-05,9.829524469312191e-06,0.0008476838280773446,0.0010991288961038949,0.0024820657699447784
1.0,0.8999520039826827,4.088744588744583e-05,0.1000071085714284,3.6796738864140374e-05,0.8099136094724466,1.671783231198811e-09,3.6781699766551845e-05,27.76428571450001,20.1,79.65,0.1039556993340382,770.8555612363892,404.01000000000005,6344.122500000001,0.010806787424028949,558.0621428614502,2211.4253571599256,2.886255737960895,1600.9650000000001,2.089509556614168,8.280071451956143,44449.64967891451,58.013740333013985,229.89026952858526,166.4294361843185,27.52142857145001,35.129999999999995,24.54,35.685,681.3355714338302,990.7685357219328,0.970941817426052,0.239315664287558,0.00102163517118584,0.0007396144511692215,0.002930860250528781,3.825230721833695e-06,0.028364970788785783,0.014866250468501353,0.23344301895461744,3.976545348022695e-07,0.02053486694083538,0.08137324138495214,0.00010620479868487381,0.0589102910356285,7.688713750885729e-05,0.0003046796269940538,1.635602151837538,0.0021347164535659635,0.008459212215250199,0.006124060502580482,0.0010126988203117378,0.0012926694362972511,0.0009029919717260047,0.0013130916263668494,0.02507092710090051,0.0364570510837667,3.5727492508100294e-05,8.806036004887555e-06,0.0011352107297552044,0.0010033779220779207,0.003256685064935061
1.0,0.8999386030303017,5.255411255411247e-05,0.1000088428571427,4.729547463544522e-05,0.809889489224131,2.761934746350322e-09,4.72706319743124e-05,27.424999999950018,67.725,84.1785714286,0.1529810644637802,752.1306249972585,4586.675624999999,7086.031887759911,0.023403206084471277,1857.3581249966148,2308.5973214251476,4.195505692911526,5700.993750001934,10.360642590809514,12.877727462187583,156349.7535935181,284.14062305243306,353.17167564985084,872.1440923766539,27.76428571450001,20.1,35.129999999999995,24.54,963.440249998244,673.0094999987734,0.992708874098054,0.120536680255323,0.0012970783918747212,0.003203086019685527,0.0039812654898493645,7.2353120540501265e-06,0.0355723748970994,0.21692900068320228,0.33513724141350487,1.1068657397562084e-06,0.08784463408971549,0.10918620605891984,0.0001984284330819631,0.2696312053000482,0.0004900115088605448,0.0006090582325500691,7.394635805340346,0.013438565630475949,0.016703422027655207,0.04124846879945343,0.0013131250707813893,0.000950639040172449,0.0016614900239431904,0.0011606309475538257,0.04556636390655895,0.031830303736605656,4.6950637375285894e-05,5.7008395036564e-06,0.0014412965367939078,0.001846225974025971,0.004423930117503041
1.0,0.8999370699783538,5.235930735930728e-05,0.1000105707142855,4.712008165103105e-05,0.8098867299212243,2.7414970671464098e-09,4.709542281384778e-05,27.80357142845002,18.9,80.9471428571,0.174744025,773.0385841769223,357.2099999999999,6552.4399367277565,0.030535474273200625,525.4874999977053,2250.619668356328,4.858507980782356,1529.90099999919,3.3026620724999995,14.145029555099654,42536.71173193459,91.82580083678651,393.2823395927499,267.34105859138344,27.424999999950018,67.725,20.1,35.129999999999995,558.8517857118454,976.739464281449,1.0,-1.6081226496766366e-16,0.001310106555898839,0.0008905695432044868,0.003814235980844227,8.233952726029811e-06,0.03642564120581402,0.0168317643665648,0.30875150483208863,1.4388340410061715e-06,0.024761013906488053,0.1060493825383666,0.00022893329275665064,0.07208906003795588,0.0001556217065219634,0.0006665149475925432,2.0043333299751285,0.004326839233100696,0.018531495953518898,0.012597132509499065,0.0012922682392771715,0.003191207529816078,0.0009471136411857242,0.0016553284684007207,0.026333141773566666,0.046024043308726205,4.712008165103105e-05,-7.577487055763553e-21,0.0014557757421086689,0.0010524220779220765,0.004238336332712654
1.0,0.8999298752705616,5.765151515151506e-05,0.1000124732142855,5.188232083946184e-05,0.8098737804044885,3.3236971992653705e-09,5.18524271295788e-05,27.86428571405001,27.32,83.3485714286,0.283033925,776.4184183542114,746.3824,6946.9843591884355,0.08010820270090564,761.2522857078462,2322.4484081444157,7.886538152969003,2277.082971429352,7.732486831000001,23.590473314579516,63449.29051050543,215.46022233911313,657.331688567116,644.4917309543123,27.80357142845002,18.9,67.725,20.1,1887.1087499840366,560.0721428524052,0.992708874098054,-0.1205366802553228,0.0014456638113787756,0.0014174250053340975,0.004324317324369427,1.468445690530218e-05,0.04028238948672071,0.038724051145727544,0.3604256713901376,4.15619947440103e-06,0.03949553532686815,0.12049401344444599,0.00040917190276499454,0.11814034930177275,0.0004011793626528556,0.0012239285052617773,3.291896447302264,0.01117857638353965,0.03410389356418432,0.03343772676375175,0.0014425138133337383,0.0009805758638658287,0.0035137301788525526,0.0010428346488731831,0.09790758162562757,0.029057842608713393,5.150404030613616e-05,-6.253722717930283e-06,0.0016064182900296987,0.0039044488636363573,0.004805171428573068
1.0,0.8999251219588733,6.0411255411255325e-05,0.1000144667857141,5.436560639366259e-05,0.809865225132693,3.649519780363926e-09,5.433278327718497e-05,27.90714285730001,21.53,77.1728571429,0.23742115,778.808622457751,463.5409,5955.649879598452,0.056368802467322496,600.8407857176692,2153.673948992916,6.625745950394454,1661.531614286637,5.1116773595,18.322468491653034,46368.60012181747,142.65231031199258,511.32774569493944,394.4827466252898,27.86428571405001,27.32,18.9,67.725,527.4450000029701,1890.011250010643,0.970941817426052,-0.2393156642875575,0.0015171887441516848,0.0011704915056555557,0.004195549175705254,1.2907544790430724e-05,0.04234040302452866,0.025200682116764114,0.32378251717271345,3.0645241278205716e-06,0.03266507366158577,0.11708579021123383,0.00036021269640354876,0.09033017375293412,0.0002778994393379735,0.0009961121101774936,2.5208570632478637,0.0077553793535684035,0.027798642960609878,0.021446293732121435,0.0015148587895705984,0.001485268366674862,0.001027509960840223,0.0036819106930107985,0.028674867264466837,0.10275160769767283,5.278584067733215e-05,-1.3010541208495245e-05,0.0016859055349507405,0.0011417727272727256,0.004662109183676052
1.0,0.8999106630735918,7.247835497835488e-05,0.1000168585714284,6.52240444870545e-05,0.8098392015135517,5.253111940368419e-09,6.517680541066541e-05,28.164285714350008,45.23,81.5514285714,0.2091875,793.22698979954,2045.7528999999997,6650.635502036155,0.04375941015625,1273.8706428600508,2296.837734698316,5.891616517870593,3688.5711142844216,9.461550625,17.059539464279737,103885.97074040482,266.4778151032869,480.469743627204,771.6029699693725,27.90714285730001,21.53,27.32,18.9,769.4482857160423,532.3050000012151,0.9350162426854148,-0.3546048870425354,0.0018369886243788784,0.0029500835321494747,0.00531911400512384,1.3644054806135713e-05,0.05173747247101752,0.13343227815912073,0.43378134585199024,2.8541657147585143e-06,0.08308699548065666,0.14980904658750846,0.00038427505786225666,0.2405835264517513,0.0006171205988815182,0.0011126921609468435,6.775863177153006,0.01738076086710987,0.03133817993302442,0.05032706643962573,0.001820216727231121,0.0014042736778062835,0.0017819208953863289,0.00123273444080533,0.05018652921803096,0.034719085000760805,6.098554100903204e-05,-2.3128764927789264e-05,0.002041301097716469,0.0019801086580086553,0.005910713388989881
1.0,0.8999050850865787,7.556277056277046e-05,0.100019352142857,6.799932147266758e-05,0.8098291621646825,5.7097322951218895e-09,6.794797809787543e-05,27.49642857145,73.515,81.6371428571,0.2348244,756.0535841848518,5404.455225,6664.623093870554,0.055142498835359995,2021.3999464301469,2244.7298673475098,6.4568323414336035,6001.554557139707,17.263115766,19.170393089132794,165021.3161980522,474.6740295804914,527.1173442619586,1409.3114479475973,28.164285714350008,45.23,21.53,27.32,591.9981071433185,751.202428572014,0.8854560256532099,-0.4647231720437685,0.0018697384857802703,0.004998970118063157,0.0055512703212500306,1.596789986522628e-05,0.05141113072154828,0.36749928822941297,0.45318984825426817,3.7496525051118416e-06,0.13745382478213658,0.15264010786906176,0.0004390602180802605,0.408101637666696,0.00117388015859211,0.0013035737224253456,11.221337529994077,0.03227751193217035,0.035843621746287704,0.09583222220409929,0.0019151523183381452,0.003075609310208754,0.001464025391306533,0.0018577414626332783,0.04025546959884922,0.05108125543151698,6.021040893830321e-05,-3.1600860371602016e-05,0.002077706323440083,0.0016268664502164481,0.006168728695111162
1.0,0.8998950005303017,8.291125541125529e-05,0.1000220882142855,7.461142423227956e-05,0.8098110119794317,6.87427627387041e-09,7.454961421123279e-05,27.896428571450024,33.595,77.0485714286,0.2051648999999999,778.2107270420132,1128.6240249999998,5936.482359188076,0.04209263619200996,937.1805178578635,2149.379969390205,5.723367978218684,2588.4467571438167,6.892514815499997,15.807662452291568,72208.42007166393,192.27654722825667,440.97732648194426,531.0584200847352,27.49642857145,73.515,45.23,21.53,1261.7554642866844,600.610107143319,0.8229838658936565,-0.5680647467311557,0.0020813922667099424,0.002506570797083432,0.005748703649350369,1.5307645391473206e-05,0.058063410697442364,0.08420824592801789,0.44292940374882533,3.1405915359770596e-06,0.0699243732001205,0.16036830073253666,0.00042702863626031844,0.1931276990999256,0.0005142603469265424,0.001179432209348603,5.387573063109568,0.014346027035165396,0.03290194638296079,0.03962302507306631,0.0020515476970170286,0.0054850588524360325,0.0033746747180260044,0.001606383963720979,0.09414137222329068,0.04481237550226506,6.140399835451307e-05,-4.2384119809760704e-05,0.0023129279143493326,0.0037500760822510764,0.0063881937847890015
1.0,0.8998878932142844,8.714285714285703e-05,0.1000249639285713,7.841880212295898e-05,0.8097982203536433,7.593877551020388e-09,7.835052523668129e-05,28.235714285700023,21.44,78.52,0.20799285,797.2555612236844,459.6736000000001,6165.390399999999,0.043261025651122505,605.3737142854085,2217.0682857131656,5.872826686068462,1683.4688,4.459366704000001,16.331598581999998,47533.944045690274,125.91340414930782,461.1343513900956,350.14947359808,27.896428571450024,33.595,73.515,45.23,2075.7485357132373,1277.101357142212,0.7485107481711013,-0.663122658240795,0.0022142108913707163,0.0016812991175162405,0.006157444342694739,1.6310550147140288e-05,0.0625198260970287,0.036047053079548204,0.48348252978839085,3.3924778101716282e-06,0.04747268151098815,0.1738598391904286,0.0004605400337972357,0.13201560670737522,0.00034969819515468783,0.0012807043975534553,3.7275549522427895,0.009873978324612731,0.03616160345375894,0.027458302283546086,0.0021876045120817985,0.0026344796573208066,0.00576495823806933,0.003546882420021434,0.1627777136791182,0.10014875861669749,5.869731624773757e-05,-5.200128451983545e-05,0.0024605408163252845,0.006406307142857135,0.006842457142857134
1.0,0.8998802326082238,9.177489177489164e-05,0.1000279924999998,8.258641095798404e-05,0.809784433039031,8.422630760293073e-09,8.25106868644115e-05,27.710714285800023,54.56,84.11,0.1439708499999999,767.8836862292414,2976.7936000000004,7074.4920999999995,0.02072760564972247,1511.8965714332494,2330.74817857864,3.9895350898337694,4589.0416000000005,7.8550495759999945,12.109388193499992,127165.62062325061,217.6690345013305,335.55979640591835,660.6882198373596,28.235714285700023,21.44,33.595,73.515,930.9414464314517,2037.1531607205886,0.6631226582407952,-0.7485107481711012,0.00228852843794636,0.004505914581867609,0.006946343025676038,1.189003578407027e-05,0.0634167576788598,0.2458426995866968,0.5842569118896115,1.7118185583630117e-06,0.12486211157435341,0.19248812691566833,0.00032948138446030947,0.37899247548088466,0.0006487203523788739,0.0010000709097981503,10.502152204518866,0.017976504336154487,0.02771267924695663,0.05456386883858709,0.0023318863036910433,0.001770652650939178,0.002774490476133474,0.006071340001576197,0.07688311287280795,0.16824116811562664,5.476492036902512e-05,-6.181681625492667e-05,0.0025431478045842408,0.0030831774891774844,0.007719186147186135
1.0,0.8998626034090895,0.000105909090909,0.1000314874999998,9.530363027006268e-05,0.8097527050141843,1.1216735537170827e-08,9.520280184810547e-05,26.8928571428,102.675,85.6214285714,0.1294566264692344,723.225765303049,10542.155625,7331.029030607353,0.016759018136794878,2761.22410713699,2302.6048469331145,3.4814585618259417,8791.180178568495,13.291959122728642,11.084261296329963,236419.95265885754,357.45875783547854,298.08745557566886,1138.076528600679,27.710714285800023,54.56,21.44,33.595,576.5828571416321,903.465535712366,0.5680647467311558,-0.8229838658936564,0.0025629869140430255,0.009785300237978686,0.008160032971763287,1.2337686465033525e-05,0.06892604093822491,1.0047057019344614,0.6986736802320992,1.5971952681983738e-06,0.26315468139936765,0.2194466009901678,0.0003317956395768037,0.8378313853757955,0.0012667719577973172,0.0010563703404021965,22.531679756665483,0.03406711729354832,0.02840881665432728,0.10846282470079553,0.0026409316688132296,0.00519976606753462,0.002043309832990144,0.0032017254589227556,0.05495043943708247,0.08610354537727544,5.413863259192287e-05,-7.843335007335587e-05,0.0028481980519395552,0.00227069090908896,0.009068087662326854
1.0,0.8998444183441545,0.0001201298701298,0.1000354517857141,0.0001080981931127087,0.8097199772251298,1.4431185697402615e-08,0.00010796849070504364,26.332142857200008,109.265,85.5028571429,0.1221767999999999,693.3817474519894,11938.840225,7310.738579599165,0.014927170458239977,2877.181589291959,2251.473448985607,3.2171769514355515,9342.469685718968,13.34964805199999,10.446465476576657,246007.24640341234,351.5248395986055,275.0778212820245,1141.4330502981484,26.8928571428,102.675,54.56,21.44,1436.6817142888326,564.5611428583682,0.464723172043769,-0.8854560256532096,0.0028464570636490398,0.011811349070460117,0.00924270436312155,1.320709132029278e-05,0.07495331403689258,1.2905670561838247,0.7902776307740402,1.6136001548211455e-06,0.31101813105961235,0.24338021167658244,0.00034777101537403573,1.0099040922364761,0.0014430728331117906,0.001129244042432228,26.59293882884178,0.03799919999484401,0.02973541544596746,0.12338685029635739,0.002907069264774882,0.011098981977847366,0.005897837416229387,0.002317625260336475,0.15530269739269162,0.06102803944463541,5.0235735195537895e-05,-9.57161964538722e-05,0.003163276901674778,0.006554285714281888,0.01027144712430342
1.0,0.8998321922943708,0.0001281277056277,0.1000396799999998,0.00011529343424862109,0.8096979742892936,1.6416708949418548e-08,0.0001151459004482524,27.30000000020001,53.825,82.7871428571,0.262395825,745.2900000109206,2897.1306250000002,6853.711022441883,0.06885156897743064,1469.4225000107656,2260.089000015388,7.163406022552483,4456.017964283407,14.123455280625002,21.72300064938161,121649.29042582827,385.5703291638874,593.0379177324628,1169.2405099529653,26.332142857200008,109.265,102.675,54.56,2803.027500020536,1489.4880000109126,0.3546048870425358,-0.9350162426854148,0.003147510755010416,0.00620566909843203,0.00954481401162626,3.025251579675019e-05,0.08592704361241389,0.3340201392231041,0.7901878811249529,7.938133840813799e-06,0.16941476638843564,0.26057342251930593,0.000825893681257331,0.5137496141757835,0.001628341662760079,0.002504519347052232,14.025364467101642,0.04445372739367584,0.06837337817502687,0.13480575385508642,0.0030359231811318867,0.012597537093175584,0.01183775336147717,0.006290409772604767,0.32317066677069445,0.1717281867933683,4.088361522847831e-05,-0.00010780123369744362,0.003497886363661837,0.013155512175324097,0.010607326669752856
