city,year,weekofyear,week_start_date,total_cases,T,P,H,V,T_lag1,P_lag1,P_lag2,P_lag3,sin_season,cos_season,i_h,r_h,s_h,s_h_smooth,i_h_smooth,r_h_smooth,ds_h_dt,di_h_dt,dr_h_dt
sj,1990,34,1990-08-20,21,27.80357142845002,18.9,80.9471428571,0.174744025,27.424999999950018,67.725,20.1,35.129999999999995,1.0,-1.6081226496766366e-16,5.25e-05,0.100010395,0.899937105,0.8999370699783538,5.235930735930728e-05,0.10001057071428558,-4.3638798700729176e-06,2.5487012987012943e-06,1.815178571430709e-06
sj,1990,35,1990-08-27,28,27.86428571405001,27.32,83.3485714286,0.283033925,27.80357142845002,18.9,67.725,20.1,0.992708874098054,-0.1205366802553228,7e-05,0.10001270500000001,0.899917295,0.8999298752705616,5.765151515151506e-05,0.10001247321428558,-5.9740097402283254e-06,4.025974025974022e-06,1.9480357142873106e-06
sj,1990,36,1990-09-03,24,27.90714285730001,21.53,77.1728571429,0.23742115,27.86428571405001,27.32,18.9,67.725,0.970941817426052,-0.2393156642875575,6e-05,0.100014685,0.8999253150000001,0.8999251219588733,6.0411255411255325e-05,0.10001446678571416,-9.606098484882253e-06,7.413419913419908e-06,2.1926785714262986e-06
sj,1990,37,1990-09-10,20,28.164285714350008,45.23,81.5514285714,0.2091875,27.90714285730001,21.53,27.32,18.9,0.9350162426854148,-0.3546048870425354,5e-05,0.10001633500000001,0.899933665,0.8999106630735918,7.247835497835488e-05,0.10001685857142843,-1.0018436147285481e-05,7.575757575757566e-06,2.4426785714265487e-06
sj,1990,38,1990-09-17,40,27.49642857145,73.515,81.6371428571,0.2348244,28.164285714350008,45.23,21.53,27.32,0.8854560256532099,-0.4647231720437685,0.0001,0.10001963500000001,0.899880365,0.8999050850865787,7.556277056277046e-05,0.10001935214285701,-7.831271645053484e-06,5.216450216450206e-06,2.614821428575942e-06
sj,1990,39,1990-09-24,27,27.896428571450024,33.595,77.0485714286,0.2051648999999999,27.49642857145,73.515,45.23,21.53,0.8229838658936565,-0.5680647467311557,6.75e-05,0.1000218625,0.8999106375,0.8998950005303017,8.291125541125529e-05,0.10002208821428558,-8.595936147159922e-06,5.7900432900432865e-06,2.8058928571439434e-06
sj,1990,40,1990-10-01,42,28.235714285700023,21.44,78.52,0.20799285,27.896428571450024,33.595,73.515,45.23,0.7485107481711013,-0.663122658240795,0.000105,0.10002532750000001,0.8998696724999999,0.8998878932142844,8.714285714285703e-05,0.1000249639285713,-7.383961038942566e-06,4.43181818181818e-06,2.952142857136353e-06
sj,1990,41,1990-10-08,33,27.710714285800023,54.56,84.11,0.1439708499999999,28.235714285700023,21.44,33.595,73.515,0.6631226582407952,-0.7485107481711012,8.25e-05,0.10002805000000001,0.89988945,0.8998802326082238,9.177489177489165e-05,0.10002799249999986,-1.2644902597447327e-05,9.383116883116861e-06,3.261785714275822e-06
sj,1990,42,1990-10-15,43,26.8928571428,102.675,85.6214285714,0.1294566264692344,27.710714285800023,54.56,21.44,33.595,0.5680647467311558,-0.8229838658936564,0.0001075,0.1000315975,0.8998609025,0.8998626034090895,0.00010590909090909075,0.10003148749999985,-1.7907132034644668e-05,1.4177489177489162e-05,3.7296428571503837e-06
sj,1990,43,1990-10-22,37,26.332142857200008,109.265,85.5028571429,0.1221767999999999,26.8928571428,102.675,54.56,21.44,0.464723172043769,-0.8854560256532096,9.25e-05,0.10003465,0.89987285,0.8998444183441545,0.00012012987012986997,0.10003545178571416,-1.520555735934348e-05,1.1109307359307336e-05,4.096250000001911e-06
sj,1990,44,1990-10-29,57,27.30000000020001,53.825,82.7871428571,0.262395825,26.332142857200008,109.265,102.675,54.56,0.3546048870425358,-0.9350162426854148,0.0001425,0.10003935250000001,0.8998181475,0.8998321922943708,0.00012812770562770542,0.10003967999999985,-1.3761060606076736e-05,9.356060606060585e-06,4.404999999998993e-06
sj,1990,45,1990-11-05,71,27.6785714287,13.53,81.7157142857,0.17483305,27.30000000020001,53.825,109.265,102.675,0.2393156642875576,-0.970941817426052,0.0001775,0.10004521000000001,0.89977729,0.8998168962229424,0.00013884199134199114,0.10004426178571416,-1.145377164496475e-05,6.8235930735930695e-06,4.6301785714339405e-06
sj,1990,46,1990-11-12,44,27.446428571450014,29.45,75.7285714286,0.2326678499999999,27.6785714287,13.53,53.825,109.265,0.120536680255323,-0.992708874098054,0.00011,0.10004884,0.8998411599999999,0.8998092847510809,0.00014177489177489156,0.10004894035714272,-8.224437229420456e-06,3.4794372294372244e-06,4.744999999993504e-06
sj,1990,47,1990-11-19,56,26.642857143000008,14.82,78.1514285714,0.21489165,27.446428571450014,29.45,13.53,53.825,-3.216245299353273e-16,-1.0,0.00014,0.10005346000000001,0.8998065399999999,0.8998004473484835,0.0001458008658008656,0.10005375178571414,8.336471861158934e-07,-5.400432900432904e-06,4.566785714275878e-06
sj,1990,48,1990-11-26,53,25.657142857000004,30.155,81.3857142857,0.167915775,26.642857143000008,14.82,29.45,13.53,-0.1205366802553228,-0.992708874098054,0.0001325,0.1000578325,0.8998096675,0.8998109520454531,0.00013097402597402576,0.10005807392857127,1.0771699134215496e-05,-1.4848484848484838e-05,4.0767857142839925e-06
sj,1990,49,1990-12-03,52,25.76071428585001,39.48,79.9085714286,0.1792208249999999,25.657142857000004,30.155,14.82,29.45,-0.2393156642875574,-0.970941817426052,0.00013,0.1000621225,0.8998078775,0.899821990746752,0.00011610389610389592,0.10006190535714271,8.690378787923336e-06,-1.2359307359307339e-05,3.6689285714402997e-06
sj,1990,50,1990-12-10,47,24.907142857350017,1.4,68.7228571429,0.19609535,25.76071428585001,39.48,30.155,14.82,-0.3546048870425356,-0.9350162426854148,0.0001175,0.100066,0.8998165,0.899828332803029,0.00010625541125541108,0.10006541178571415,1.3307375541171673e-05,-1.6433982683982652e-05,3.1266071428559528e-06
sj,1990,51,1990-12-17,26,25.47142857165,36.125,80.0828571429,0.280896425,24.907142857350017,1.4,39.48,30.155,-0.464723172043768,-0.8854560256532101,6.5e-05,0.10006814500000001,0.899866855,0.8998486054978343,8.323593073593061e-05,0.10006815857142842,1.794704004332015e-05,-2.0400432900432855e-05,2.4533928571421337e-06
sj,1990,52,1990-12-24,27,25.046428571550003,10.45,69.6814285714,0.2281555499999999,25.47142857165,36.125,1.4,39.48,-0.5680647467311556,-0.8229838658936566,6.75e-05,0.1000703725,0.8998621275,0.8998642268831156,6.545454545454537e-05,0.10007031857142844,1.1895692640651045e-05,-1.3890692640692618e-05,1.995000000004632e-06
sj,1991,1,1991-01-01,21,24.18571428585001,2.65,72.9385714286,0.15144525,25.046428571550003,10.45,36.125,1.4,-0.663122658240795,-0.7485107481711013,5.25e-05,0.10007210500000001,0.899875395,0.8998723968831156,5.5454545454545376e-05,0.10007214857142843,-1.6201298747020587e-08,-1.915584415584412e-06,1.931785714281986e-06
sj,1991,2,1991-01-08,21,24.796428571650026,23.775,76.6285714286,0.1784533206828289,24.18571428585001,2.65,10.45,36.125,-0.7485107481711011,-0.6631226582407952,5.25e-05,0.10007383750000001,0.8998736625,0.8998641944805181,6.162337662337654e-05,0.100074182142857,-9.271228354978955e-06,7.104978354978339e-06,2.166250000004699e-06
sj,1991,3,1991-01-15,26,24.87499999995001,8.25,78.5,0.2901384893483137,24.796428571650026,23.775,2.65,10.45,-0.8229838658936564,-0.5680647467311559,6.5e-05,0.10007598250000001,0.8998590175,0.8998538544264056,6.966450216450205e-05,0.10007648107142844,-5.877895021599855e-06,3.5930735930735815e-06,2.284821428576167e-06
sj,1991,4,1991-01-22,34,24.85714285715,3.4,71.5971428571,0.26610475,24.87499999995001,8.25,23.775,2.65,-0.8854560256532096,-0.4647231720437691,8.5e-05,0.1000787875,0.8998362125,0.8998524386904749,6.880952380952371e-05,0.10007875178571415,-2.7320075757786277e-06,4.329004329004337e-07,2.299107142847423e-06
sj,1991,5,1991-01-29,37,24.95357142880001,2.95,71.7842857143,0.194395525,24.85714285715,3.4,8.25,23.775,-0.9350162426854148,-0.3546048870425359,9.25e-05,0.10008184,0.89982566,0.8998483904112541,7.053030303030292e-05,0.10008107928571414,-6.4451839826285e-07,-1.601731601731596e-06,2.2462499999903462e-06
sj,1991,6,1991-02-05,17,24.917857143050007,3.65,75.7942857143,0.2723774,24.95357142880001,2.95,3.4,8.25,-0.970941817426052,-0.2393156642875577,4.25e-05,0.1000832425,0.8998742575,0.8998511496536784,6.560606060606052e-05,0.10008324428571413,3.991996753327509e-06,-6.038961038961026e-06,2.0469642857193215e-06
sj,1991,7,1991-02-12,19,24.553571428450013,11.825,78.8957142857,0.20897145,24.917857143050007,3.65,2.95,3.4,-0.992708874098054,-0.1205366802553235,4.75e-05,0.10008481000000001,0.89986769,0.8998563744047607,5.845238095238087e-05,0.10008517321428557,5.901769480509689e-06,-7.694805194805184e-06,1.793035714292568e-06
sj,1991,8,1991-02-19,25,25.15357142845001,8.9,79.74,0.1110636434936207,24.553571428450013,11.825,3.65,2.95,-1.0,-1.8369701987210294e-16,6.25e-05,0.10008687250000001,0.8998506275,0.8998629531926394,5.021645021645015e-05,0.10008683035714272,4.288695887366689e-06,-5.887445887445879e-06,1.5987499999911559e-06
sj,1991,9,1991-02-26,18,24.967857143050026,31.245,77.9771428571,0.176938325,25.15357142845001,8.9,11.825,3.65,-0.992708874098054,0.1205366802553232,4.5e-05,0.1000883575,0.8998666425,0.8998649517965355,4.667748917748911e-05,0.10008837071428556,-1.1739231601803901e-06,-4.112554112554117e-07,1.5851785714199318e-06
sj,1991,10,1991-03-05,21,25.471428571650023,5.45,77.3157142857,0.2347232,24.967857143050026,31.245,8.9,11.825,-0.970941817426052,0.2393156642875573,5.25e-05,0.10009009,0.89985741,0.8998606053463191,4.9393939393939325e-05,0.10009000071428556,-1.182711038938411e-06,-3.8961038961038966e-07,1.5723214285764953e-06
sj,1991,11,1991-03-12,17,25.20714285730001,1.8,78.1385714286,0.1997148211199283,25.471428571650023,5.45,31.245,8.9,-0.9350162426854148,0.3546048870425355,4.25e-05,0.1000914925,0.8998660075,0.8998625863744576,4.589826839826833e-05,0.10009151535714271,3.357905844103559e-06,-4.772727272727265e-06,1.4148214285761296e-06
sj,1991,12,1991-03-19,17,25.274999999850014,2.85,77.8828571429,0.153153575,25.20714285730001,1.8,5.45,31.245,-0.8854560256532101,0.464723172043768,4.25e-05,0.100092895,0.8998646050000001,0.8998673211580073,3.9848484848484795e-05,0.10009283035714271,6.254653679427236e-07,-1.975108225108224e-06,1.3496428571471708e-06
sj,1991,13,1991-03-26,16,25.300000000050023,13.45,80.0014285714,0.2497984999999999,25.274999999850014,2.85,1.8,5.45,-0.822983865893657,0.5680647467311548,4e-05,0.100094215,0.8998657849999999,0.8998638373051935,4.1948051948051884e-05,0.100094214642857,-2.2440151514757645e-06,8.65800865800864e-07,1.3782142857174384e-06
sj,1991,14,1991-04-02,16,24.63928571445001,8.51,75.6628571429,0.217102675,25.300000000050023,13.45,2.85,1.8,-0.7485107481711011,0.6631226582407952,4e-05,0.100095535,0.899864465,0.8998628331277043,4.158008658008652e-05,0.10009558678571415,-2.663874458908033e-06,1.244588744588746e-06,1.4192857142880655e-06
sj,1991,15,1991-04-09,15,24.90357142850001,12.4,79.6285714286,0.203675,24.63928571445001,8.51,13.45,2.85,-0.6631226582407955,0.7485107481711007,3.75e-05,0.1000967725,0.8998657274999999,0.8998585095562757,4.4437229437229376e-05,0.10009705321428558,-2.2801190476817723e-06,8.33333333333331e-07,1.4467857142874685e-06
sj,1991,16,1991-04-16,23,24.87857142865002,31.985,73.3514285714,0.137379175,24.90357142850001,12.4,8.51,13.45,-0.5680647467311559,0.8229838658936564,5.75e-05,0.10009867,0.89984383,0.899858272889609,4.3246753246753185e-05,0.10009848035714272,-1.2623214284968043e-06,-1.7857142857142662e-07,1.4408928571407742e-06
sj,1991,17,1991-04-23,16,25.807142857300025,18.11,78.4471428571,0.1838966164922603,24.87857142865002,31.985,12.4,8.51,-0.4647231720437684,0.88545602565321,4e-05,0.10009999,0.8998600099999999,0.8998559849134187,4.408008658008652e-05,0.10009993499999986,-1.9995129862948602e-07,-1.2012987012986986e-06,1.4012499999979666e-06
sj,1991,18,1991-04-30,17,26.617857142650017,1.4,79.36,0.180521125,25.807142857300025,18.11,31.985,12.4,-0.3546048870425359,0.9350162426854148,4.25e-05,0.10010139250000001,0.8998561075,0.8998578729870117,4.084415584415579e-05,0.10010128285714272,2.4948593073670366e-06,-3.7716450216450183e-06,1.2767857142798045e-06
sj,1991,19,1991-05-07,12,26.249999999800007,37.790000000000006,79.5414285714,0.1284240999999999,26.617857142650017,1.4,18.11,31.985,-0.2393156642875578,0.970941817426052,3e-05,0.1001023825,0.8998676175,0.8998609746320334,3.6536796536796486e-05,0.10010248857142842,3.021791125545903e-06,-4.161255411255405e-06,1.139464285711267e-06
sj,1991,20,1991-05-14,17,25.89285714280001,18.48,80.0671428571,0.0987288182509282,26.249999999800007,37.790000000000006,1.4,18.11,-0.1205366802553236,0.992708874098054,4.25e-05,0.100103785,0.8998537150000001,0.8998639165692628,3.252164502164498e-05,0.10010356178571414,-1.4357251082453004e-06,2.8679653679653335e-07,1.1489285714344488e-06
sj,1991,21,1991-05-21,10,26.346428571350017,27.38,81.3014285714,0.1082958425,25.89285714280001,18.48,37.790000000000006,1.4,6.432490598706546e-16,1.0,2.5e-05,0.10010461000000001,0.8998703899999999,0.8998581031818169,3.711038961038955e-05,0.10010478642857129,-4.2624621212628e-06,3.0140692640692576e-06,1.2483928571449532e-06
sj,1991,22,1991-05-28,15,26.839285714450007,30.485,81.0885714286,0.19274585,26.346428571350017,27.38,18.48,37.790000000000006,0.1205366802553231,0.992708874098054,3.75e-05,0.10010584750000001,0.8998566525,0.8998553916450203,3.8549783549783494e-05,0.10010605857142843,-4.250129870153607e-06,2.905844155844151e-06,1.3442857142859088e-06
sj,1991,23,1991-06-04,19,27.33571428570001,14.34,76.0742857143,0.1145946499999999,26.839285714450007,30.485,27.38,18.48,0.2393156642875573,0.970941817426052,4.75e-05,0.100107415,0.899845085,0.8998496029220766,4.2922077922077855e-05,0.10010747499999986,-3.6752435064735245e-06,2.2564935064935037e-06,1.4187500000026332e-06
sj,1991,24,1991-06-11,21,27.574999999800017,7.745,77.0357142857,0.153241675,27.33571428570001,14.34,30.485,27.38,0.3546048870425355,0.9350162426854148,5.25e-05,0.10010914750000001,0.8998383525,0.8998480411580073,4.30627705627705e-05,0.10010889607142844,-1.597624458893332e-06,1.731601731601762e-07,1.4244642857069723e-06
sj,1991,25,1991-06-18,14,27.874999999800007,23.775,81.4214285714,0.103180375,27.574999999800017,7.745,14.34,30.485,0.4647231720437679,0.8854560256532102,3.5e-05,0.10011030250000001,0.8998546975,0.8998464076731588,4.326839826839821e-05,0.10011032392857128,6.661309523980918e-07,-2.0238095238095254e-06,1.3576785714217166e-06
sj,1991,26,1991-06-25,18,27.12142857165001,43.080000000000005,82.7457142857,0.1362518,27.874999999800007,23.775,7.745,14.34,0.5680647467311555,0.8229838658936566,4.5e-05,0.10011178750000001,0.8998432125,0.8998493734199121,3.901515151515145e-05,0.10011161142857128,1.7893939394109104e-06,-3.046536796536794e-06,1.2571428571472865e-06
sj,1991,27,1991-07-02,13,27.30357142870001,25.7,81.6942857143,0.1691616413144583,27.12142857165001,43.080000000000005,23.775,7.745,0.6631226582407952,0.7485107481711011,3.25e-05,0.10011286000000001,0.89985464,0.8998499864610376,3.717532467532462e-05,0.10011283821428557,2.672505411249748e-06,-3.804112554112541e-06,1.1316071428651986e-06
sj,1991,28,1991-07-09,14,27.71785714265,5.365,77.8771428571,0.1397231099630244,27.30357142870001,25.7,43.080000000000005,23.775,0.7485107481711007,0.6631226582407956,3.5e-05,0.100114015,0.899850985,0.8998547184307346,3.140692640692637e-05,0.10011387464285701,-4.893560606067382e-06,3.6417748917748895e-06,1.2517857142929634e-06
sj,1991,29,1991-07-16,18,27.99642857150001,20.935,78.2414285714,0.0953528799502676,27.71785714265,5.365,25.7,43.080000000000005,0.8229838658936558,0.5680647467311567,4.5e-05,0.10011550000000001,0.8998395,0.8998401993398255,4.44588744588744e-05,0.10011534178571416,-1.6841812770562736e-05,1.509199134199132e-05,1.7498214285732727e-06
sj,1991,30,1991-07-23,23,27.41428571450001,49.84,81.4828571429,0.0888125,27.99642857150001,20.935,5.365,25.7,0.8854560256532099,0.4647231720437684,5.75e-05,0.10011739750000001,0.8998251024999999,0.8998210348051935,6.159090909090901e-05,0.10011737428571416,-2.7463024891760668e-05,2.489177489177486e-05,2.571249999999692e-06
sj,1991,31,1991-07-30,25,27.692857142700024,33.205,81.8971428571,0.1176126867544575,27.41428571450001,49.84,20.935,5.365,0.9350162426854148,0.354604887042536,6.25e-05,0.10011946000000001,0.89981804,0.899785273290042,9.424242424242412e-05,0.10012048428571416,-3.5864258657980486e-05,3.222943722943718e-05,3.634821428566415e-06
sj,1991,32,1991-08-06,62,27.607142857000014,12.895,81.96,0.1468731999999999,27.692857142700024,33.205,49.84,20.935,0.970941817426052,0.2393156642875578,0.000155,0.10012457500000001,0.8997204249999999,0.8997493062878775,0.00012604978354978336,0.10012464392857129,-3.2953463203477806e-05,2.8382034632034586e-05,4.5714285714232306e-06
sj,1991,33,1991-08-13,60,28.4642857143,1.65,79.1971428571,0.1254349295688613,27.607142857000014,12.895,33.205,49.84,0.992708874098054,0.1205366802553236,0.00015,0.10012952500000001,0.899720475,0.899719366363635,0.0001510064935064933,0.100129627142857,-2.4163771645047127e-05,1.89664502164502e-05,5.197321428569712e-06
sj,1991,34,1991-08-20,76,28.25357142870001,26.69,80.2557142857,0.106820725,28.4642857143,1.65,12.895,33.205,1.0,3.061616997868383e-16,0.00019,0.100135795,0.899674205,0.8997009787445874,0.00016398268398268377,0.10013503857142843,-1.7215449134189154e-05,1.1634199134199125e-05,5.5812499999974285e-06
sj,1991,35,1991-08-27,66,27.603571428550005,32.95,81.5942857143,0.1344475,28.25357142870001,26.69,1.65,12.895,0.992708874098054,-0.120536680255323,0.000165,0.10014124,0.89969376,0.8996849354653667,0.00017427489177489154,0.100140789642857,-6.593008658017929e-06,9.794372294372178e-07,5.613571428565722e-06
sj,1991,36,1991-09-03,64,27.97142857145,46.55,82.31,0.125484825,27.603571428550005,32.95,26.69,1.65,0.970941817426052,-0.2393156642875581,0.00016,0.10014652,0.8996934799999999,0.8996877927272714,0.0001659415584415582,0.10014626571428556,-1.4898273809516027e-05,8.988095238095218e-06,5.910178571433278e-06
sj,1991,37,1991-09-10,68,28.228571428700008,47.28,78.6271428571,0.13032655,27.97142857145,46.55,32.95,26.69,0.9350162426854148,-0.3546048870425354,0.00017,0.10015213,0.89967787,0.8996551389177476,0.00019225108225108198,0.10015260999999986,-3.097496212117745e-05,2.4264069264069235e-05,6.710892857149375e-06
sj,1991,38,1991-09-17,89,28.182142857150023,18.715,80.8771428571,0.149994025,28.228571428700008,47.28,46.55,32.95,0.8854560256532102,-0.4647231720437679,0.0002225,0.1001594725,0.8996180275,0.899625842803029,0.00021446969696969667,0.10015968749999986,-4.022190476193899e-05,3.244047619047614e-05,7.781428571426718e-06
sj,1991,39,1991-09-24,92,27.521428571450016,52.675,81.4242857143,0.176517875,28.182142857150023,18.715,47.28,46.55,0.8229838658936571,-0.5680647467311547,0.00023,0.1001670625,0.8996029375000001,0.8995746951082237,0.00025713203463203425,0.10016817285714272,-4.779340909089047e-05,3.873376623376617e-05,9.059642857141281e-06
sj,1991,40,1991-10-01,140,27.142857142950024,29.09,82.4857142857,0.167094275,27.521428571450016,52.675,18.715,47.28,0.7485107481711012,-0.6631226582407952,0.00035,0.1001786125,0.8994713875,0.8995302559848473,0.000291937229437229,0.10017780678571414,-4.131294372294869e-05,3.122294372294367e-05,1.0089999999990384e-05
sj,1991,41,1991-10-08,116,27.08928571405,20.200000000000003,80.5157142857,0.1248124999999999,27.142857142950024,29.09,52.675,18.715,0.6631226582407956,-0.7485107481711006,0.00029,0.1001881825,0.8995218174999999,0.8994920692207778,0.0003195779220779216,0.1001883528571427,-3.393061147194398e-05,2.307900432900429e-05,1.0851607142856046e-05
sj,1991,42,1991-10-15,142,27.657142856950003,12.295,79.3828571429,0.089657875,27.08928571405,20.200000000000003,29.09,52.675,0.5680647467311568,-0.8229838658936557,0.000355,0.10019989750000001,0.8994451025,0.8994623947619034,0.0003380952380952376,0.10019950999999985,-2.421688311682324e-05,1.293831168831168e-05,1.127857142857458e-05
sj,1991,43,1991-10-22,129,27.3357142858,26.87,76.7771428571,0.173421425,27.657142856950003,12.295,20.200000000000003,29.09,0.4647231720437685,-0.8854560256532099,0.0003225,0.10021054,0.89946696,0.8994436354545442,0.00034545454545454495,0.10021090999999985,-5.565768398219095e-06,-5.530303030303009e-06,1.1096071428573495e-05
sj,1991,44,1991-10-29,140,27.47857142865,38.705,78.9871428571,0.10938335,27.3357142858,26.87,12.295,20.200000000000003,0.354604887042536,-0.9350162426854146,0.00035,0.10022209,0.89942791,0.8994512632251069,0.0003270346320346316,0.100221702142857,-9.84954004329408e-06,-1.2067099567099728e-06,1.105625000000221e-05
sj,1991,45,1991-11-05,140,26.657142857350017,42.16,81.0585714286,0.08516725,27.47857142865,38.705,26.87,12.295,0.2393156642875587,-0.9709418174260518,0.00035,0.10023364,0.89941636,0.8994239363744576,0.000343041125541125,0.10023302249999985,-2.437121753245952e-05,1.2889610389610361e-05,1.1481607142857508e-05
sj,1991,46,1991-11-12,127,26.14642857155,53.465,83.5142857143,0.14995,26.657142857350017,42.16,38.705,26.87,0.1205366802553228,-0.992708874098054,0.0003175,0.10024411750000001,0.8994383825000001,0.899402520790042,0.0003528138528138523,0.10024466535714271,-2.25606439394066e-05,1.0725108225108213e-05,1.1835535714294076e-05
sj,1991,47,1991-11-19,129,25.93571428565001,4.7,75.5485714286,0.0887652,26.14642857155,53.465,42.16,38.705,3.673940397442059e-16,-1.0,0.0003225,0.10025476000000001,0.89942274,0.8993788150865788,0.00036449134199134143,0.10025669357142844,-1.0482797619060236e-05,-1.3095238095237884e-06,1.1792321428574781e-05
sj,1991,48,1991-11-26,169,25.81071428570001,55.77,81.4857142857,0.1463952425,25.93571428565001,4.7,53.465,42.16,-0.1205366802553239,-0.992708874098054,0.0004225,0.1002687025,0.8993087975,0.8993815551948039,0.0003501948051948047,0.10026824999999986,1.1752029220712945e-05,-2.279220779220775e-05,1.1040178571425363e-05
sj,1991,49,1991-12-03,141,26.21071428580001,9.8,80.2757142857,0.122133925,25.81071428570001,55.77,4.7,53.465,-0.239315664287558,-0.970941817426052,0.0003525,0.10028033500000001,0.899367165,0.8994023191450202,0.00031890692640692593,0.10027877392857129,2.669115259740229e-05,-3.652597402597398e-05,9.834821428564289e-06
sj,1991,50,1991-12-10,108,25.52857142865001,17.1,78.6214285714,0.1593767999999999,26.21071428580001,9.8,55.77,4.7,-0.3546048870425354,-0.9350162426854148,0.00027,0.100289245,0.899440755,0.8994349374999987,0.00027714285714285677,0.10028791964285699,3.137338203462736e-05,-3.989177489177484e-05,8.518392857141677e-06
